,기준일시,일 평균 풍속 (m/s),일 풍정 (m),최대풍향,최대풍속 (m/s),최대순간풍향,최대순간풍속 (m/s),일 평균기온 (C),최고기온 (C),최저기온 (C),일 평균 이슬점온도 (C),일 평균 지면온도 (C),일 최저 초상온도 (C),일 평균 상대습도 (%),최저습도 (%),일 평균 수증기압 (hPa),소형 증발량 (mm),대형 증발량 (mm),안개계속시간 (hr),일 평균 현지기압 (hPa),일 평균 해면기압 (hPa),최고 해면기압 (hPa),최고 해면기압 시각 (시분),최저 해면기압 (hPa),일 평균 전운량 (1/10),일조합 (hr),가조시간 (hr),캄벨 일조 (hr),일사합 (MJ/m2),최대 1시간일사 (MJ/m2),최대 1시간일사 시각 (시분),일 강수량 (mm),9-9 강수량 (mm),강수계속시간 (hr),1시간 최다강수량 (mm),1시간 최다강수량 시각 (시분),10분간 최다강수량 (mm),10분간 최다강수량 시각 (시분),최대 강우강도 (mm/h),최대 강우강도 시각 (시분),최심 신적설 (cm),최심 신적설 시각 (시분),최심 적설 (cm),최심 적설 시각 (시분),0.5m 지중온도 (C) ,1.0m 지중온도 (C),1.5m 지중온도 (C),3.0m 지중온도 (C),5.0m 지중온도 (C)
3820,2022-06-17,1.6812500000000001,1458.2708333333333,21.708333333333332,4.205208333333333,21.96875,7.0375000000000005,22.462500000000002,28.146874999999998,16.521874999999998,17.642708333333335,26.086458333333336,14.208333333333334,76.50416666666666,54.739583333333336,20.354166666666668,5.66734693877551,3.9632653061224485,6.055,996.328125,1007.9499999999999,1009.8385416666666,797.9375,1005.8083333333334,5.46875,7.058333333333334,14.625,,21.20795918367347,3.020408163265306,1214.2857142857142,0.35185185185185186,0.0,0.7971428571428572,0.34074074074074073,58.072916666666664,0.3148148148148148,59.875,,,,,,,21.56153846153846,20.069230769230767,18.56923076923077,15.46923076923077,14.523076923076921
3821,2022-06-18,1.8020833333333333,1558.375,22.96875,4.453125,23.427083333333332,7.467708333333333,24.12708333333333,28.657291666666666,20.347916666666666,19.253125,28.264583333333334,18.701041666666665,76.1125,55.791666666666664,22.376041666666666,5.587755102040816,3.9142857142857146,9.9,995.6416666666668,1007.1666666666666,1008.8625000000001,1898.8958333333333,1005.3885416666667,5.434375,7.317708333333333,14.628124999999999,,21.117755102040817,2.855714285714286,1175.5102040816328,0.65,0.175,2.3066666666666666,0.5518518518518518,95.91666666666667,0.4111111111111111,97.64583333333333,,,,,,,22.23076923076923,20.146153846153844,18.607692307692307,15.553846153846154,14.523076923076925
3822,2022-06-19,1.59375,1380.6875,22.46875,3.821875,22.677083333333332,6.316666666666666,24.412499999999998,29.152083333333334,20.705208333333335,19.913541666666667,29.389583333333334,19.309375,77.840625,58.291666666666664,23.321875000000002,5.555102040816326,3.889795918367347,10.836666666666666,995.634375,1007.1458333333334,1009.0010416666668,424.1875,1005.11875,5.217708333333333,6.828125,14.628124999999999,,20.222244897959182,2.838979591836735,1204.0816326530612,0.2111111111111111,0.0,3.7114285714285713,0.1259259259259259,19.145833333333332,0.06666666666666667,-1.625,,,,,,,22.823076923076922,20.33076923076923,18.638461538461538,15.63846153846154,14.553846153846154
3823,2022-06-20,1.3916666666666666,1207.2083333333333,19.4375,3.69375,18.916666666666668,6.109375,24.914583333333336,30.410416666666666,20.544791666666665,20.129166666666666,31.067708333333332,18.83125,77.034375,53.885416666666664,23.634375000000002,6.093877551020409,4.2693877551020405,5.3133333333333335,992.8718749999999,1004.3364583333333,1006.728125,81.51041666666667,1002.2520833333333,4.515625,8.625,14.629166666666668,,23.1734693877551,3.0769387755102042,1238.7755102040817,11.290000000000001,1.4000000000000001,3.96,8.959999999999999,115.63541666666667,4.16,115.33333333333333,,,,,,,23.346153846153847,20.56153846153846,18.723076923076924,15.63846153846154,14.584615384615384
3824,2022-06-21,1.5625,1349.5729166666667,19.90625,3.959375,19.427083333333332,6.591666666666666,25.358333333333334,31.381249999999998,20.559375,20.26875,31.87708333333333,18.928124999999998,76.2625,51.34375,23.875,6.881632653061224,4.8244897959183675,5.48,992.2729166666667,1003.7062500000001,1006.3406249999999,2289.0104166666665,1001.6916666666666,3.594791666666667,9.676041666666666,14.632291666666667,,25.37591836734694,3.3046938775510206,1228.5714285714287,0.9444444444444444,,4.656666666666666,0.48888888888888893,28.90625,0.30000000000000004,27.208333333333332,,,,,,,23.892307692307693,20.838461538461537,18.807692307692307,15.7,14.600000000000001
3825,2022-06-22,1.7614583333333333,1519.25,22.375,4.2749999999999995,22.40625,7.1625000000000005,25.657291666666666,31.652083333333334,20.78125,20.258333333333333,32.62291666666667,19.255208333333332,74.90729166666667,50.135416666666664,23.859375,6.86734693877551,4.808163265306122,2.794285714285714,995.4427083333334,1006.896875,1008.5208333333334,1074.3125,1005.4177083333334,4.216666666666667,10.258333333333333,14.630208333333334,,25.6034693877551,3.3189795918367344,1214.2857142857142,0.15,0.9199999999999999,2.6,0.1,-9.0,0.05,-9.0,,,,,,,24.523076923076925,21.138461538461538,18.923076923076923,15.807692307692308,14.615384615384615
3826,2022-06-23,2.5187500000000003,2174.8333333333335,20.020833333333332,5.626041666666667,20.84375,10.430208333333333,24.39375,27.967708333333334,21.280208333333334,21.821052631578947,26.851041666666664,19.959374999999998,86.58736842105263,70.5578947368421,26.24105263157895,2.5448979591836736,1.779591836734694,5.067777777777778,990.3708333333334,1001.8239583333334,1007.1687499999999,13.635416666666666,997.3520833333333,8.488541666666666,1.375,14.629166666666668,,8.501836734693878,1.5877551020408163,1063.265306122449,28.535869565217393,60.48571428571429,7.130952380952381,11.742391304347825,1365.7604166666667,4.903260869565218,1318.9375,,,,,,,25.0,21.45384615384615,19.076923076923077,15.853846153846153,14.653846153846153
3827,2022-06-24,3.0729166666666665,2655.5520833333335,23.28125,6.266666666666667,23.40625,11.363541666666668,24.50421052631579,28.070833333333336,22.01354166666667,21.023157894736844,25.930208333333336,20.986458333333335,82.63473684210527,64.9375,25.030526315789476,4.851020408163265,3.3918367346938774,4.228333333333333,987.3305263157894,998.8157894736842,1002.384375,2297.1666666666665,995.0260416666666,6.919791666666666,4.286458333333333,14.627083333333333,,16.06265306122449,2.532448979591837,1316.3265306122448,27.496875,12.571428571428571,6.530909090909091,13.435416666666667,14.760416666666666,5.198958333333334,185.71875,,,,,,,24.576923076923077,22.138461538461538,19.315384615384616,15.984615384615385,14.723076923076924
3828,2022-06-25,2.482291666666667,2148.0208333333335,21.708333333333332,5.339583333333334,21.34375,9.328125,25.618750000000002,30.66875,21.153125,20.992708333333333,27.608333333333334,19.454166666666666,77.63437499999999,57.927083333333336,25.014583333333334,5.644897959183674,3.9489795918367347,4.0649999999999995,993.7010416666667,1005.1510416666666,1008.2052083333333,2240.53125,1002.0333333333333,5.041666666666667,6.885416666666667,14.622916666666667,,20.478775510204084,2.8918367346938774,1222.0,2.0714285714285716,0.8142857142857142,1.482,1.95,160.25,1.207142857142857,182.26041666666666,,,,,,,24.33076923076923,22.053846153846152,19.584615384615383,16.06923076923077,14.707692307692307
3829,2022-06-26,2.634375,2275.4895833333335,20.4375,5.357291666666666,20.5625,9.564583333333333,26.032291666666666,29.459374999999998,23.00208333333333,22.4,26.953125,22.007291666666664,81.47473684210527,68.74736842105263,27.162105263157894,3.673469387755102,2.5693877551020408,11.6575,998.0395833333333,1009.5145833333332,1012.109375,2145.0520833333335,1006.8458333333333,7.677083333333333,2.6322916666666667,14.622916666666667,,11.641836734693879,2.0581632653061224,1293.8775510204082,1.5846153846153845,1.8476190476190475,2.166363636363636,0.9705882352941176,268.8333333333333,0.6647058823529411,311.4479166666667,,,,,,,24.576923076923077,22.084615384615386,19.715384615384615,16.123076923076923,14.73076923076923
3830,2022-06-27,2.983333333333333,2579.0520833333335,18.791666666666668,5.8843749999999995,18.833333333333332,10.895833333333334,25.983333333333334,28.493750000000002,23.96875,23.071578947368423,26.579166666666666,23.01875,85.0,73.70526315789473,28.28421052631579,3.26734693877551,2.283673469387755,5.161666666666666,997.1854166666667,1008.6687499999999,1011.5197916666666,99.70833333333333,1006.5187500000001,9.512500000000001,0.4354166666666666,14.61875,,8.505102040816327,1.4414285714285713,1157.142857142857,12.391397849462367,6.609999999999999,8.319545454545455,5.341935483870968,804.96875,2.806451612903226,834.8020833333334,,,,,,,24.523076923076925,22.16923076923077,19.83076923076923,16.2,14.746153846153845
3831,2022-06-28,4.245833333333334,3669.0,20.010416666666668,6.745833333333334,20.322916666666668,12.948958333333332,26.940625,29.363541666666666,24.915625000000002,22.2625,27.135416666666668,23.676041666666666,77.06770833333333,67.76041666666667,26.957291666666666,4.238775510204081,2.961224489795918,11.5,993.5291666666667,1004.9197916666667,1007.109375,7.135416666666667,1003.415625,8.773958333333335,1.8520833333333335,14.611458333333333,,11.7,1.8118367346938775,1140.8163265306123,4.170967741935483,14.282352941176471,7.098666666666667,1.4129032258064516,394.6875,0.8451612903225806,391.65625,,,,,,,24.54615384615385,22.253846153846155,19.984615384615385,16.284615384615385,14.8
3832,2022-06-29,3.4104166666666664,2942.5625,20.260416666666668,6.338541666666667,19.572916666666668,11.880208333333334,26.087500000000002,28.9375,24.136458333333334,23.008333333333336,26.96666666666667,23.464583333333334,84.421875,70.55208333333333,28.188541666666666,3.1857142857142855,2.2285714285714286,5.720000000000001,994.7354166666668,1006.1645833333333,1009.1531249999999,2331.3854166666665,1003.5020833333333,8.871875000000001,1.3218750000000001,14.601041666666667,,10.221224489795917,1.7277551020408162,1232.6530612244899,20.848314606741575,57.81578947368421,9.763809523809524,7.704494382022473,935.2291666666666,3.0808988764044942,973.1770833333334,,,,,,,24.49230769230769,22.215384615384615,20.092307692307692,16.384615384615383,14.83076923076923
3833,2022-06-30,2.2781249999999997,1967.5625,19.9375,4.96875,20.333333333333332,8.679166666666667,25.507291666666664,29.0,23.066666666666666,22.76875,27.609375,22.195833333333336,86.153125,71.1875,27.78333333333333,4.595918367346939,3.2367346938775508,7.669999999999999,999.8052083333333,1011.3583333333332,1013.984375,2282.15625,1008.8239583333334,7.144791666666666,3.827083333333333,14.59375,,15.396734693877551,2.315714285714286,1273.469387755102,35.726436781609195,39.67333333333333,8.828823529411764,9.105747126436782,430.90625,3.6839080459770117,510.5520833333333,,,,,,,24.553846153846152,22.569230769230767,20.284615384615385,16.515384615384615,14.815384615384614
3834,2022-07-01,1.7041666666666666,1473.65625,20.385416666666668,4.158333333333333,20.270833333333332,7.001041666666667,26.73645833333333,31.943749999999998,22.195833333333336,22.305208333333336,30.460416666666664,20.847916666666666,78.81979166666666,55.083333333333336,26.995833333333334,7.051020408163265,4.940816326530612,2.4483333333333337,1002.7614583333334,1014.2791666666667,1015.4958333333334,999.9791666666666,1012.8249999999999,3.00625,10.454166666666667,14.5875,,26.028979591836737,3.33530612244898,1202.0408163265306,1.0,2.0,2.934,1.6538461538461537,-70.16666666666667,0.8153846153846154,45.927083333333336,,,,,,,24.63076923076923,22.807692307692307,20.56153846153846,16.96153846153846,14.86923076923077
3835,2022-07-02,1.3229166666666667,1144.125,19.677083333333332,3.4968749999999997,19.78125,5.7375,27.104166666666668,33.130208333333336,21.665625000000002,21.53125,31.536458333333332,20.164583333333333,74.43229166666667,47.010416666666664,25.784375,7.418367346938775,5.191836734693878,5.916666666666667,1001.0520833333334,1012.5416666666666,1014.9864583333333,315.8229166666667,1010.0635416666668,3.55625,11.331249999999999,14.571875,,26.883673469387755,3.3434693877551025,1218.3673469387754,0.0,0.0,,0.0,-9.0,0.0,-9.0,,,,,,,25.4,22.799999999999997,20.66923076923077,16.93846153846154,14.96923076923077
3836,2022-07-03,1.3916666666666666,1201.5416666666667,19.447916666666668,3.8979166666666667,19.385416666666668,6.6000000000000005,27.4875,33.184375,22.686458333333334,21.79375,32.31041666666667,21.463541666666668,73.48541666666667,48.395833333333336,26.202083333333334,6.981632653061225,4.8795918367346935,3.58,997.1927083333334,1008.6208333333334,1011.4864583333333,12.375,1006.4135416666667,6.004166666666666,9.407291666666667,14.56875,,24.760816326530612,3.287755102040816,1189.795918367347,5.536363636363637,9.477777777777778,1.486,5.084090909090909,334.1041666666667,2.6363636363636362,339.40625,,,,,,,25.976923076923075,23.0,20.746153846153845,16.9,15.0
3837,2022-07-04,1.3645833333333333,1179.34375,17.375,3.841666666666667,16.489583333333332,6.477083333333333,27.005208333333332,31.852083333333336,23.532291666666666,22.740624999999998,31.23645833333333,22.702083333333334,79.04791666666667,57.416666666666664,27.709374999999998,5.151020408163266,3.610204081632653,,994.0333333333333,1005.4604166666667,1007.5979166666666,47.375,1003.5593749999999,6.822916666666667,6.48125,14.55625,,19.13877551020408,2.8167346938775513,1181.6326530612246,2.947457627118644,2.6399999999999997,1.3438461538461537,2.6186440677966103,216.88541666666666,1.3423728813559324,277.3854166666667,,,,,,,26.46923076923077,23.246153846153845,20.83076923076923,17.007692307692306,15.046153846153846
3838,2022-07-05,1.2364583333333334,1069.1979166666667,19.458333333333332,3.5416666666666665,18.3125,5.967708333333333,26.943749999999998,31.985416666666666,23.540625000000002,23.132291666666664,31.245833333333334,22.913541666666664,81.16979166666667,59.510416666666664,28.396874999999998,5.324489795918367,3.726530612244898,0.17,994.0239583333333,1005.4364583333332,1007.7125,2277.8958333333335,1003.8572916666667,7.758333333333333,5.278125,14.549999999999999,,19.53408163265306,3.0155102040816324,1171.4285714285713,2.6459016393442623,3.076923076923077,1.1729411764705884,2.457377049180328,398.8125,1.1163934426229507,405.4791666666667,,,,,,,26.638461538461538,23.49230769230769,20.946153846153848,17.092307692307692,15.084615384615384
3839,2022-07-06,1.815625,1568.46875,14.9375,4.135416666666667,14.635416666666666,6.938541666666667,27.666666666666668,32.15833333333333,24.022916666666664,23.698958333333334,31.815625,23.33125,80.5,61.833333333333336,29.382291666666664,5.781632653061225,4.055102040816326,0.48666666666666675,996.4833333333332,1007.9093750000001,1009.1906250000001,1500.75,1006.3697916666666,7.357291666666666,5.569791666666667,14.5375,,20.117346938775512,2.947755102040816,1232.6530612244899,3.4217391304347826,7.788888888888888,1.308,3.358695652173913,292.2083333333333,2.017391304347826,334.21875,,,,,,,26.86923076923077,23.66923076923077,21.092307692307692,17.146153846153847,15.123076923076923
3840,2022-07-07,2.4093750000000003,2084.2291666666665,18.28125,5.222916666666666,18.510416666666668,9.247916666666667,27.979166666666668,31.95104166666667,24.954166666666666,23.977083333333336,30.9875,24.086458333333336,80.45833333333333,61.645833333333336,29.886458333333334,4.704081632653061,3.2918367346938777,11.25,995.2687500000001,1006.6479166666667,1008.9333333333334,287.6041666666667,1004.7385416666666,7.794791666666666,4.341666666666667,14.527083333333332,,16.327551020408162,2.5316326530612243,1148.9795918367347,3.0166666666666666,5.3,3.5021428571428572,2.066666666666667,537.6666666666666,1.4030303030303028,570.3958333333334,,,,,,,27.03076923076923,23.884615384615383,21.246153846153845,17.153846153846153,15.161538461538461
3841,2022-07-08,1.8739583333333334,1622.2916666666667,23.59375,4.213541666666667,24.479166666666668,7.502083333333334,26.710416666666664,30.458333333333332,23.931250000000002,23.43958333333333,29.286458333333332,22.76354166666667,83.54062499999999,65.19791666666667,28.971875,4.130612244897959,2.889795918367347,4.0200000000000005,991.4885416666666,1002.884375,1005.1916666666666,77.38541666666667,1001.0322916666668,7.0687500000000005,3.497916666666667,14.512500000000001,,13.819795918367346,2.3318367346938778,1259.1836734693877,4.564835164835165,2.5300000000000002,2.4576190476190476,3.751648351648351,433.03125,2.5087912087912088,497.3229166666667,,,,,,,27.04615384615385,24.023076923076925,21.384615384615383,17.26923076923077,15.207692307692307
3842,2022-07-09,1.5999999999999999,1378.8229166666667,22.854166666666668,3.8072916666666665,23.416666666666668,6.310416666666666,26.528125,31.155208333333334,22.912499999999998,22.351041666666664,30.40833333333333,21.948958333333334,79.25937499999999,59.59375,27.065625,5.669387755102041,3.975510204081633,1.8666666666666665,991.0479166666668,1002.4416666666666,1004.6958333333333,2319.1875,1000.9718750000001,5.480208333333334,7.052083333333333,14.496875000000001,,20.96326530612245,2.960204081632653,1220.408163265306,0.13846153846153847,0.7000000000000001,1.7975,0.12692307692307692,-15.510416666666666,0.07692307692307693,2.8020833333333335,,,,,,,26.884615384615383,24.146153846153844,21.53846153846154,17.376923076923077,15.238461538461538
3843,2022-07-10,1.4739583333333333,1268.09375,17.041666666666668,4.1656249999999995,16.760416666666668,6.985416666666667,26.941666666666666,32.237500000000004,22.915625000000002,22.70520833333333,32.096875000000004,21.995833333333334,79.42291666666667,57.541666666666664,27.662499999999998,5.540816326530612,3.8755102040816327,3.365,993.8208333333333,1005.2270833333333,1006.6947916666667,1490.09375,1003.35,6.313541666666667,7.322916666666667,14.478125,,21.602040816326532,3.0191836734693878,1222.4489795918366,8.184615384615386,13.275,1.816153846153846,6.315384615384615,843.4270833333334,2.8288461538461536,832.3645833333334,,,,,,,27.046153846153842,24.215384615384615,21.661538461538463,17.423076923076923,15.26923076923077
3844,2022-07-11,1.2249999999999999,1062.1666666666667,18.40625,3.6489583333333333,19.020833333333332,6.140625,25.09583333333333,28.74791666666667,22.853125000000002,22.840625,27.851041666666664,22.484375,88.20937500000001,70.79166666666667,27.901041666666668,3.522448979591837,2.4673469387755103,4.096666666666667,994.5760416666667,1006.0656250000001,1008.3885416666667,2283.2395833333335,1004.6072916666667,7.7,2.261458333333333,14.4625,,12.061224489795919,2.179387755102041,1332.6530612244899,18.10326086956522,13.253333333333332,7.173333333333334,8.859782608695653,474.7604166666667,3.2119565217391304,512.0208333333334,,,,,,,27.06153846153846,24.4,21.73076923076923,17.484615384615385,15.3
3845,2022-07-12,1.6572916666666666,1432.40625,12.510416666666666,3.9104166666666664,13.0,6.410416666666666,25.400000000000002,28.983333333333334,22.584374999999998,22.001041666666666,28.211458333333336,21.864583333333332,82.48020833333334,66.98958333333333,26.619791666666668,3.8938775510204082,2.722448979591837,10.55,996.61875,1008.1354166666666,1009.5041666666666,1398.8854166666667,1006.8572916666667,8.114583333333334,2.464583333333333,14.448958333333332,,14.475,2.3926,1196.0,0.6974358974358974,1.1384615384615384,1.6011111111111112,0.6512820512820513,49.25,0.41025641025641024,105.78125,,,,,,,26.73846153846154,24.49230769230769,21.9,17.53846153846154,15.338461538461539
3846,2022-07-13,1.9645833333333333,1690.7604166666667,15.729166666666666,4.417708333333334,15.729166666666666,7.614583333333333,24.26875,26.373958333333334,22.679166666666664,21.917708333333334,25.853125000000002,22.23645833333333,87.48229166666665,76.17708333333333,26.433333333333334,2.104081632653061,1.4653061224489796,3.942,992.9041666666667,1004.421875,1008.2927083333334,95.41666666666667,1000.6281250000001,9.231250000000001,0.30312500000000003,14.432291666666666,,6.523061224489796,1.123265306122449,1179.591836734694,35.511538461538464,43.07142857142857,10.36,11.576923076923077,1097.8854166666667,4.043589743589743,1055.4166666666667,,,,,,,26.576923076923077,24.446153846153848,22.0,17.63076923076923,15.353846153846153
3847,2022-07-14,1.9354166666666668,1667.0,25.083333333333332,4.60625,25.447916666666668,7.770833333333333,25.832631578947368,30.12708333333333,22.739583333333332,22.70421052631579,28.395833333333332,22.016666666666666,84.13368421052631,64.85416666666667,27.70421052631579,5.044897959183674,3.538775510204082,5.9125,988.801052631579,1000.1789473684211,1001.865625,1263.9270833333333,998.8583333333332,6.796875,4.622916666666667,14.413541666666667,,17.991632653061224,2.841632653061225,1291.8367346938776,4.640000000000001,0.43333333333333335,3.35,3.1682352941176473,86.25,1.5105882352941178,158.9375,,,,,,,26.053846153846152,24.653846153846153,22.23076923076923,17.96923076923077,15.430769230769231
3848,2022-07-15,1.5322916666666666,1321.3125,24.28125,3.967708333333333,24.239583333333332,6.85625,25.40416666666667,30.588541666666668,21.363541666666666,20.954166666666666,29.105208333333334,20.127083333333335,78.71145833333334,53.84375,24.910416666666666,6.461224489795919,4.530612244897959,4.335,988.1760416666666,999.5854166666667,1001.5604166666667,391.96875,997.3958333333334,4.9125000000000005,9.415625,14.401041666666666,,24.011020408163265,3.2232653061224488,1197.9591836734694,11.981818181818182,12.288888888888888,4.081666666666667,8.461904761904762,235.95833333333334,4.885714285714286,242.33333333333334,,,,,,,26.123076923076926,24.53846153846154,22.338461538461537,18.0,15.438461538461537
3849,2022-07-16,1.6072916666666668,1393.59375,23.15625,4.389583333333333,24.135416666666668,7.496875,24.978125000000002,30.118750000000002,20.888541666666665,20.664583333333333,29.01354166666667,19.6875,79.06770833333333,54.625,24.458333333333332,5.889795918367348,4.114285714285714,3.17,987.4979166666667,998.9385416666668,1000.8083333333334,2208.6666666666665,997.5104166666666,5.952083333333333,7.767368421052631,14.372916666666667,,21.727755102040817,3.1281632653061227,1228.5714285714287,4.088636363636364,5.283333333333333,1.6977777777777776,3.4045454545454548,411.3645833333333,1.8795454545454546,433.96875,,,,,,,26.338461538461537,24.523076923076925,21.584615384615386,18.084615384615383,15.46923076923077
3850,2022-07-17,1.4614583333333335,1261.53125,23.65625,3.920833333333333,24.09375,6.636458333333334,25.180208333333336,29.522916666666664,21.519791666666666,21.212500000000002,28.45,20.667708333333334,80.20729166666666,59.197916666666664,25.308333333333334,4.438775510204081,3.1081632653061226,1.835,989.43125,1000.88125,1002.5625,2084.7291666666665,999.5322916666668,8.076041666666667,4.107368421052631,14.352083333333333,,17.164285714285715,2.7463265306122446,1240.8163265306123,0.848780487804878,18.116666666666667,3.255555555555555,0.7256410256410256,218.8125,0.4974358974358974,197.8125,,,,,,,26.43846153846154,24.623076923076926,22.430769230769233,18.192307692307693,15.53076923076923
3851,2022-07-18,1.5541666666666665,1344.9583333333333,17.677083333333332,3.9583333333333335,17.760416666666668,6.958333333333333,23.437894736842104,26.462500000000002,21.298958333333335,21.80736842105263,25.316666666666666,20.880208333333332,91.45052631578946,76.04166666666667,26.243157894736843,2.5081632653061225,1.763265306122449,2.8333333333333335,988.1063157894738,999.7115789473685,1002.3729166666667,307.8541666666667,997.5906249999999,8.436458333333333,1.2231578947368422,14.338541666666666,,8.290408163265306,1.403061224489796,1287.7551020408164,49.29113924050633,17.125,11.658333333333333,13.740506329113924,633.03125,4.629113924050633,727.8333333333334,,,,,,,26.146153846153844,24.54615384615385,22.45384615384615,18.2,15.561538461538463
3852,2022-07-19,1.6875,1459.9583333333333,23.208333333333332,4.272916666666666,23.65625,7.29375,25.501052631578947,30.376041666666666,21.85729166666667,21.881052631578946,28.592708333333334,21.323958333333334,82.01052631578948,59.072916666666664,26.32526315789474,6.0632653061224495,4.242857142857143,4.585,991.0157894736842,1002.5463157894736,1006.0520833333334,2298.59375,999.2125,6.595833333333334,7.065263157894737,14.316666666666668,,22.317755102040817,3.2844897959183674,1226.530612244898,1.298,3.675,1.305,1.164,113.57291666666667,0.772,150.57291666666666,,,,,,,26.03076923076923,24.53076923076923,22.584615384615386,18.307692307692307,15.600000000000001
3853,2022-07-20,1.3604166666666666,1175.3541666666667,23.604166666666668,3.5395833333333333,23.708333333333332,5.910416666666666,26.3125,31.328125,22.234375,21.71875,29.859375,20.947916666666668,77.77291666666666,53.385416666666664,26.06458333333333,5.481632653061225,3.83265306122449,1.83,994.6687499999999,1006.1125000000001,1007.68125,832.96875,1004.5322916666668,7.909375,7.712631578947369,14.292708333333332,,21.286530612244896,3.0181632653061223,1191.8367346938776,1.1012499999999998,19.580000000000002,2.5755555555555554,0.9518987341772153,1013.9583333333334,0.4873417721518987,956.2291666666666,,,,,,,26.338461538461537,24.5,22.584615384615386,18.323076923076922,15.63076923076923
3854,2022-07-21,2.5166666666666666,2174.2083333333335,21.864583333333332,5.947916666666667,23.333333333333332,10.340625000000001,23.879166666666666,27.01875,21.559375,21.335416666666664,25.889583333333334,20.913541666666667,86.65625,73.40625,25.485416666666666,3.6346938775510202,2.536734693877551,5.81,991.0572916666666,1002.5802083333333,1005.8989583333333,991.3958333333334,999.7583333333333,7.735416666666667,2.1708333333333334,14.270833333333334,,11.385306122448979,1.879795918367347,1279.591836734694,16.617021276595743,9.235714285714284,8.447727272727272,5.611702127659575,235.97916666666666,1.9297872340425533,371.875,,,,,,,26.523076923076925,24.584615384615386,22.584615384615386,18.46153846153846,15.830769230769231
3855,2022-07-22,1.76875,1528.4583333333333,23.239583333333332,4.254166666666666,23.770833333333332,7.298958333333334,24.303124999999998,28.62291666666667,21.381249999999998,20.557291666666668,27.1875,20.409375,81.10104166666666,60.583333333333336,24.264583333333334,4.820408163265307,3.3816326530612244,3.735,994.4447916666667,1005.984375,1007.459375,1850.2395833333333,1004.5510416666666,5.948958333333334,5.846875,14.248958333333334,,18.521632653061225,2.7881632653061224,1222.4489795918366,5.368965517241379,0.99,3.0475,3.060344827586207,379.2395833333333,1.5482758620689654,430.5625,,,,,,,25.876923076923074,24.746153846153845,22.746153846153845,18.584615384615383,15.73076923076923
3856,2022-07-23,1.5354166666666667,1327.0208333333333,14.729166666666666,3.888541666666667,15.447916666666666,6.628125,23.954166666666666,27.756249999999998,20.832291666666666,21.148958333333333,26.545833333333334,20.142708333333335,85.41250000000001,66.8125,25.181250000000002,3.273469387755102,2.295918367346939,4.8566666666666665,994.0437499999999,1005.578125,1007.5208333333334,391.3229166666667,1003.196875,8.434375000000001,1.8458333333333332,14.225,,12.617959183673468,2.0977551020408165,1130.6122448979593,8.97340425531915,17.614285714285714,5.465909090909091,4.742553191489362,1586.9375,2.126595744680851,1658.4791666666667,,,,,,,25.96923076923077,24.615384615384617,22.815384615384616,18.584615384615383,15.753846153846155
3857,2022-07-24,1.73125,1500.4270833333333,20.270833333333332,4.026041666666667,20.822916666666668,7.0562499999999995,24.692708333333332,28.191666666666666,22.103125000000002,22.51354166666667,26.895833333333332,21.836458333333336,88.62916666666666,72.625,27.332291666666666,3.8244897959183675,2.673469387755102,10.5,991.7322916666667,1003.2125,1006.2020833333332,2302.3958333333335,1001.203125,7.239583333333333,2.5854166666666667,14.194791666666667,,13.840612244897958,2.294489795918367,1183.6734693877552,10.791666666666666,1.0411764705882354,5.41,6.789583333333333,164.09375,3.0124999999999997,260.9270833333333,,,,,,,25.807692307692307,24.484615384615385,22.446153846153848,18.446153846153848,15.692307692307692
3858,2022-07-25,1.4083333333333332,1214.8333333333333,22.833333333333332,3.5572916666666665,23.208333333333332,5.957291666666666,25.994791666666668,30.817708333333332,22.474999999999998,22.239583333333332,29.6125,21.494791666666668,81.54583333333333,59.489583333333336,26.878125,6.16734693877551,4.314285714285714,0.67,997.1552083333332,1008.6354166666666,1010.290625,2078.0104166666665,1006.1135416666666,3.9416666666666664,8.520833333333334,14.179166666666667,,23.749795918367347,3.3173469387755103,1259.1836734693877,0.21764705882352942,0.0,1.044,0.21875,1.34375,0.15,-8.552083333333334,,,,,,,26.084615384615386,24.569230769230767,22.846153846153847,18.676923076923078,15.8
3859,2022-07-26,1.3687500000000001,1181.5,16.395833333333332,3.5885416666666665,16.270833333333332,5.897916666666667,26.010416666666668,31.31041666666667,21.895833333333332,22.1875,29.914583333333336,20.969791666666666,81.20416666666667,57.447916666666664,26.81458333333333,5.963265306122449,4.1755102040816325,2.08,998.4416666666666,1009.9354166666667,1011.3114583333332,1230.4791666666667,1008.2541666666666,4.244791666666667,8.157291666666667,14.153125000000001,,22.245510204081633,3.1799999999999997,1253.061224489796,4.35,0.0,2.35,4.35,8.1875,2.575,8.375,,,,,,,26.346153846153847,24.56153846153846,22.715384615384615,18.6,15.715384615384616
